Connected to PostgreSQL
[LOG] Server running on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                  Fiber v2.52.10                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ............ 62  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID ................. 1 │ 
 └───────────────────────────────────────────────────┘ 

12:35:00 | 200 |    6.643254ms | 172.18.0.5 | GET | /api/v1/conversations | -
03:49:03 | 404 |      24.185µs | 172.18.0.5 | GET | /api/debug.key | Cannot GET /api/debug.key
03:49:08 | 404 |      15.289µs | 172.18.0.5 | GET | /api/application.zip | Cannot GET /api/application.zip
03:49:12 | 404 |      17.873µs | 172.18.0.5 | GET | /api/composer.yml | Cannot GET /api/composer.yml
03:49:12 | 404 |      17.838µs | 172.18.0.5 | GET | /api/db.md | Cannot GET /api/db.md
03:49:12 | 404 |      17.111µs | 172.18.0.5 | GET | /api/changelog.txt | Cannot GET /api/changelog.txt
03:49:13 | 404 |      21.011µs | 172.18.0.5 | GET | /api/composer.old | Cannot GET /api/composer.old
03:49:16 | 404 |      16.897µs | 172.18.0.5 | GET | /api/changelog.key | Cannot GET /api/changelog.key
03:49:16 | 404 |      14.616µs | 172.18.0.5 | GET | /api/env.json | Cannot GET /api/env.json
03:49:17 | 404 |      21.235µs | 172.18.0.5 | GET | /api/admin.old | Cannot GET /api/admin.old
03:49:17 | 404 |      15.861µs | 172.18.0.5 | GET | /api/config.tar.gz | Cannot GET /api/config.tar.gz
03:49:20 | 404 |      16.984µs | 172.18.0.5 | GET | /api/docker-compose.conf | Cannot GET /api/docker-compose.conf
03:49:23 | 404 |      27.845µs | 172.18.0.5 | GET | /api/admin.md | Cannot GET /api/admin.md
03:49:25 | 404 |      24.365µs | 172.18.0.5 | GET | /api/application.crt | Cannot GET /api/application.crt
03:49:26 | 404 |      16.774µs | 172.18.0.5 | GET | /api/database.key | Cannot GET /api/database.key
03:49:30 | 404 |      16.199µs | 172.18.0.5 | GET | /api/composer.xml | Cannot GET /api/composer.xml
03:49:30 | 404 |      16.915µs | 172.18.0.5 | GET | /api/index.ini | Cannot GET /api/index.ini
03:49:31 | 404 |      20.551µs | 172.18.0.5 | GET | /api/debug.md | Cannot GET /api/debug.md
03:49:33 | 404 |      13.789µs | 172.18.0.5 | GET | /api/backup.save | Cannot GET /api/backup.save
03:49:37 | 404 |      17.296µs | 172.18.0.5 | GET | /api/docker-compose.old | Cannot GET /api/docker-compose.old
03:49:37 | 404 |      17.339µs | 172.18.0.5 | GET | /api/database.yaml | Cannot GET /api/database.yaml
03:49:38 | 404 |      25.012µs | 172.18.0.5 | GET | /api/application.rb | Cannot GET /api/application.rb
03:49:39 | 404 |      14.253µs | 172.18.0.5 | GET | /api/admin.ts | Cannot GET /api/admin.ts
03:49:41 | 404 |      15.248µs | 172.18.0.5 | GET | /api/config.log | Cannot GET /api/config.log
03:49:42 | 404 |      15.928µs | 172.18.0.5 | GET | /api/credentials.pem | Cannot GET /api/credentials.pem
03:49:43 | 404 |      23.334µs | 172.18.0.5 | GET | /api/debug.tar | Cannot GET /api/debug.tar
03:49:46 | 404 |      23.188µs | 172.18.0.5 | GET | /api/env.md | Cannot GET /api/env.md
03:49:54 | 404 |      65.696µs | 172.18.0.5 | GET | /api/application.tar | Cannot GET /api/application.tar
03:49:57 | 404 |      20.552µs | 172.18.0.5 | GET | /api/composer.rb | Cannot GET /api/composer.rb
03:50:02 | 404 |      21.423µs | 172.18.0.5 | GET | /api/env.txt | Cannot GET /api/env.txt
03:50:06 | 404 |      15.386µs | 172.18.0.5 | GET | /api/db.yaml | Cannot GET /api/db.yaml
03:50:08 | 404 |       20.73µs | 172.18.0.5 | GET | /api/changelog.bak | Cannot GET /api/changelog.bak
03:50:08 | 404 |      14.705µs | 172.18.0.5 | GET | /api/cmd.inc | Cannot GET /api/cmd.inc
03:50:09 | 404 |      13.893µs | 172.18.0.5 | GET | /api/admin.cfg | Cannot GET /api/admin.cfg
03:50:11 | 404 |      25.022µs | 172.18.0.5 | GET | /api/db.json | Cannot GET /api/db.json
03:50:11 | 404 |      24.945µs | 172.18.0.5 | GET | /api/debug.gz | Cannot GET /api/debug.gz
03:50:11 | 404 |      17.381µs | 172.18.0.5 | GET | /api/cmd.bak | Cannot GET /api/cmd.bak
03:50:12 | 404 |       14.71µs | 172.18.0.5 | GET | /api/error.txt | Cannot GET /api/error.txt
03:50:12 | 404 |      14.703µs | 172.18.0.5 | GET | /api/index.md | Cannot GET /api/index.md
03:50:13 | 404 |      13.682µs | 172.18.0.5 | GET | /api/api.py | Cannot GET /api/api.py
03:50:16 | 404 |      28.643µs | 172.18.0.5 | GET | /api/docker-compose.pem | Cannot GET /api/docker-compose.pem
03:50:17 | 404 |      28.174µs | 172.18.0.5 | GET | /api/api.ini | Cannot GET /api/api.ini
03:50:20 | 404 |      14.543µs | 172.18.0.5 | GET | /api/env.pem | Cannot GET /api/env.pem
03:50:22 | 404 |      53.916µs | 172.18.0.5 | GET | /api/index.ts | Cannot GET /api/index.ts
03:50:23 | 404 |      17.193µs | 172.18.0.5 | GET | /api/env.ts | Cannot GET /api/env.ts
03:50:24 | 404 |      25.521µs | 172.18.0.5 | GET | /api/api.swp | Cannot GET /api/api.swp
03:50:27 | 404 |      15.662µs | 172.18.0.5 | GET | /api/env.key | Cannot GET /api/env.key
03:50:30 | 404 |      18.015µs | 172.18.0.5 | GET | /api/database.crt | Cannot GET /api/database.crt
03:50:30 | 404 |      23.147µs | 172.18.0.5 | GET | /api/config.yaml | Cannot GET /api/config.yaml
03:50:33 | 404 |      16.686µs | 172.18.0.5 | GET | /api/db.ini | Cannot GET /api/db.ini
03:50:36 | 404 |      15.121µs | 172.18.0.5 | GET | /api/env.conf | Cannot GET /api/env.conf
03:50:40 | 404 |      14.721µs | 172.18.0.5 | GET | /api/api.tar.gz | Cannot GET /api/api.tar.gz
03:50:40 | 404 |      16.404µs | 172.18.0.5 | GET | /api/database.md | Cannot GET /api/database.md
03:50:42 | 404 |      24.893µs | 172.18.0.5 | GET | /api/env.gz | Cannot GET /api/env.gz
03:50:43 | 404 |      14.164µs | 172.18.0.5 | GET | /api/cmd.crt | Cannot GET /api/cmd.crt
03:50:45 | 404 |      14.628µs | 172.18.0.5 | GET | /api/phpinfo | Cannot GET /api/phpinfo
03:50:45 | 404 |      22.996µs | 172.18.0.5 | GET | /api/application.save | Cannot GET /api/application.save
03:50:49 | 404 |      15.476µs | 172.18.0.5 | GET | /api/config.ts | Cannot GET /api/config.ts
03:50:49 | 404 |      43.373µs | 172.18.0.5 | GET | /api/config.conf | Cannot GET /api/config.conf
03:50:49 | 404 |       15.61µs | 172.18.0.5 | GET | /api/admin.txt | Cannot GET /api/admin.txt
03:50:51 | 404 |      22.355µs | 172.18.0.5 | GET | /api/config.cfg | Cannot GET /api/config.cfg
03:50:58 | 404 |      25.846µs | 172.18.0.5 | GET | /api/backup.key | Cannot GET /api/backup.key
03:50:58 | 404 |      17.523µs | 172.18.0.5 | GET | /api/docker-compose.cfg | Cannot GET /api/docker-compose.cfg
03:51:01 | 404 |      57.834µs | 172.18.0.5 | GET | /api/credentials.txt | Cannot GET /api/credentials.txt
03:51:01 | 404 |      23.135µs | 172.18.0.5 | GET | /api/docker-compose.ts | Cannot GET /api/docker-compose.ts
03:51:02 | 404 |      14.796µs | 172.18.0.5 | GET | /api/env.save | Cannot GET /api/env.save
03:51:03 | 404 |      16.734µs | 172.18.0.5 | GET | /api/docker-compose.md | Cannot GET /api/docker-compose.md
03:51:04 | 404 |      17.838µs | 172.18.0.5 | GET | /api/changelog.crt | Cannot GET /api/changelog.crt
03:51:05 | 404 |      16.504µs | 172.18.0.5 | GET | /api/credentials.tar | Cannot GET /api/credentials.tar
03:51:06 | 404 |      16.015µs | 172.18.0.5 | GET | /api/database.ini | Cannot GET /api/database.ini
03:51:08 | 404 |      14.236µs | 172.18.0.5 | GET | /api/api.yaml | Cannot GET /api/api.yaml
03:51:11 | 404 |      25.765µs | 172.18.0.5 | GET | /api/debug.ts | Cannot GET /api/debug.ts
03:51:11 | 404 |       15.89µs | 172.18.0.5 | GET | /api/docker-compose.tar.gz | Cannot GET /api/docker-compose.tar.gz
03:51:13 | 404 |      14.522µs | 172.18.0.5 | GET | /api/token | Cannot GET /api/token
03:51:16 | 404 |      17.247µs | 172.18.0.5 | GET | /api/user | Cannot GET /api/user
03:51:17 | 404 |      22.624µs | 172.18.0.5 | GET | /api/cmd.conf | Cannot GET /api/cmd.conf
03:51:23 | 404 |      17.063µs | 172.18.0.5 | GET | /api/docker-compose.gz | Cannot GET /api/docker-compose.gz
03:51:30 | 404 |      14.973µs | 172.18.0.5 | GET | /api/cmd.zip | Cannot GET /api/cmd.zip
03:51:30 | 404 |      27.389µs | 172.18.0.5 | GET | /api/docker-compose.xml | Cannot GET /api/docker-compose.xml
03:51:32 | 404 |      24.288µs | 172.18.0.5 | GET | /api/application.sql | Cannot GET /api/application.sql
03:51:33 | 404 |      16.445µs | 172.18.0.5 | GET | /api/config.xml | Cannot GET /api/config.xml
03:51:36 | 404 |      15.805µs | 172.18.0.5 | GET | /api/debug.txt | Cannot GET /api/debug.txt
03:51:37 | 404 |      98.163µs | 172.18.0.5 | GET | /api/debug.yml | Cannot GET /api/debug.yml
03:51:39 | 404 |      13.724µs | 172.18.0.5 | GET | /api/db.py | Cannot GET /api/db.py
03:51:41 | 404 |      25.215µs | 172.18.0.5 | GET | /api/admin.swp | Cannot GET /api/admin.swp
03:51:42 | 404 |      14.746µs | 172.18.0.5 | GET | /api/env.inc | Cannot GET /api/env.inc
03:51:42 | 404 |      24.467µs | 172.18.0.5 | GET | /api/cmd.yml | Cannot GET /api/cmd.yml
03:51:46 | 404 |      16.728µs | 172.18.0.5 | GET | /api/backup.swp | Cannot GET /api/backup.swp
03:51:46 | 404 |      24.264µs | 172.18.0.5 | GET | /api/cmd.map | Cannot GET /api/cmd.map
03:51:46 | 404 |      15.727µs | 172.18.0.5 | GET | /api/debug.swp | Cannot GET /api/debug.swp
03:51:50 | 404 |      21.247µs | 172.18.0.5 | GET | /api/admin.conf | Cannot GET /api/admin.conf
03:51:50 | 404 |       24.73µs | 172.18.0.5 | GET | /api/config.old | Cannot GET /api/config.old
03:51:55 | 404 |     861.027µs | 172.18.0.5 | GET | /api/cmd.sql | Cannot GET /api/cmd.sql
03:51:58 | 404 |      16.709µs | 172.18.0.5 | GET | /api/error.ini | Cannot GET /api/error.ini
03:51:58 | 404 |      14.968µs | 172.18.0.5 | GET | /api/api.rb | Cannot GET /api/api.rb
03:51:59 | 404 |      17.193µs | 172.18.0.5 | GET | /api/controllers | Cannot GET /api/controllers
03:52:01 | 404 |      22.898µs | 172.18.0.5 | GET | /api/api.save | Cannot GET /api/api.save
03:52:04 | 404 |      16.007µs | 172.18.0.5 | GET | /api/debug.xml | Cannot GET /api/debug.xml
03:52:04 | 404 |       15.14µs | 172.18.0.5 | GET | /api/admin.xml | Cannot GET /api/admin.xml
03:52:07 | 404 |      14.814µs | 172.18.0.5 | GET | /api/env.bak | Cannot GET /api/env.bak
03:52:08 | 404 |      19.776µs | 172.18.0.5 | GET | /api/composer.zip | Cannot GET /api/composer.zip
03:52:09 | 404 |      15.248µs | 172.18.0.5 | GET | /api/composer.ts | Cannot GET /api/composer.ts
03:52:10 | 404 |       15.36µs | 172.18.0.5 | GET | /api/config.rb | Cannot GET /api/config.rb
03:52:12 | 404 |      15.339µs | 172.18.0.5 | GET | /api/auth/ | Cannot GET /api/auth/
03:52:15 | 404 |      15.431µs | 172.18.0.5 | GET | /api/api.cfg | Cannot GET /api/api.cfg
03:52:17 | 404 |       26.48µs | 172.18.0.5 | GET | /api/error.py | Cannot GET /api/error.py
03:52:20 | 404 |      15.488µs | 172.18.0.5 | GET | /api/config.zip | Cannot GET /api/config.zip
03:52:24 | 404 |      15.034µs | 172.18.0.5 | GET | /api/config.save | Cannot GET /api/config.save
03:52:27 | 404 |      15.834µs | 172.18.0.5 | GET | /api/application.txt | Cannot GET /api/application.txt
03:52:31 | 404 |      21.439µs | 172.18.0.5 | GET | /api/debug.cfg | Cannot GET /api/debug.cfg
03:52:34 | 404 |      21.396µs | 172.18.0.5 | GET | /api/credentials.yml | Cannot GET /api/credentials.yml
03:52:35 | 404 |       15.14µs | 172.18.0.5 | GET | /api/composer.save | Cannot GET /api/composer.save
03:52:35 | 404 |      15.791µs | 172.18.0.5 | GET | /api/cmd.json | Cannot GET /api/cmd.json
03:52:36 | 404 |      20.672µs | 172.18.0.5 | GET | /api/debug.old | Cannot GET /api/debug.old
03:52:37 | 404 |      24.983µs | 172.18.0.5 | GET | /api/changelog.rb | Cannot GET /api/changelog.rb
03:52:37 | 404 |      15.976µs | 172.18.0.5 | GET | /api/backup.rb | Cannot GET /api/backup.rb
03:52:38 | 404 |      21.186µs | 172.18.0.5 | GET | /api/error.crt | Cannot GET /api/error.crt
03:52:39 | 404 |      22.885µs | 172.18.0.5 | GET | /api/database.pem | Cannot GET /api/database.pem
03:52:42 | 404 |      17.246µs | 172.18.0.5 | GET | /api/error.conf | Cannot GET /api/error.conf
03:52:43 | 404 |      14.749µs | 172.18.0.5 | GET | /api/api.yml | Cannot GET /api/api.yml
03:52:44 | 404 |      24.505µs | 172.18.0.5 | GET | /api/error.yaml | Cannot GET /api/error.yaml
03:52:46 | 404 |      14.652µs | 172.18.0.5 | GET | /api/debug.zip | Cannot GET /api/debug.zip
03:52:47 | 404 |      16.218µs | 172.18.0.5 | GET | /api/config.pem | Cannot GET /api/config.pem
03:52:47 | 404 |      14.655µs | 172.18.0.5 | GET | /api/error.old | Cannot GET /api/error.old
03:52:47 | 404 |      21.599µs | 172.18.0.5 | GET | /api/changelog.pem | Cannot GET /api/changelog.pem
03:52:48 | 404 |      21.455µs | 172.18.0.5 | GET | /api/db.tar | Cannot GET /api/db.tar
03:52:52 | 404 |      27.334µs | 172.18.0.5 | GET | /api/error.cfg | Cannot GET /api/error.cfg
03:52:53 | 404 |      19.596µs | 172.18.0.5 | GET | /api/api.conf | Cannot GET /api/api.conf
03:52:56 | 404 |      17.396µs | 172.18.0.5 | GET | /api/graphql | Cannot GET /api/graphql
03:52:57 | 404 |      24.261µs | 172.18.0.5 | GET | /api/api.inc | Cannot GET /api/api.inc
03:52:58 | 404 |      14.507µs | 172.18.0.5 | GET | /api/admin.json | Cannot GET /api/admin.json
03:52:59 | 404 |      20.869µs | 172.18.0.5 | GET | /api/cmd.rb | Cannot GET /api/cmd.rb
03:53:01 | 404 |      93.286µs | 172.18.0.5 | GET | /api/database.json | Cannot GET /api/database.json
03:53:04 | 404 |      21.595µs | 172.18.0.5 | GET | /api/db.tar.gz | Cannot GET /api/db.tar.gz
03:53:05 | 404 |      24.032µs | 172.18.0.5 | GET | /api/docker-compose.bak | Cannot GET /api/docker-compose.bak
03:53:05 | 404 |      28.562µs | 172.18.0.5 | GET | /api/backup.inc | Cannot GET /api/backup.inc
03:53:05 | 404 |      22.846µs | 172.18.0.5 | GET | /api/credentials.json | Cannot GET /api/credentials.json
03:53:06 | 404 |      27.463µs | 172.18.0.5 | GET | /api/index.pem | Cannot GET /api/index.pem
03:53:09 | 404 |      26.528µs | 172.18.0.5 | GET | /api/config.ini | Cannot GET /api/config.ini
03:53:09 | 404 |      16.771µs | 172.18.0.5 | GET | /api/docker-compose.json | Cannot GET /api/docker-compose.json
03:53:09 | 404 |      24.714µs | 172.18.0.5 | GET | /api/changelog.ts | Cannot GET /api/changelog.ts
03:53:10 | 404 |      27.782µs | 172.18.0.5 | GET | /api/application.pem | Cannot GET /api/application.pem
03:53:14 | 404 |      16.294µs | 172.18.0.5 | GET | /api/config.inc | Cannot GET /api/config.inc
03:53:15 | 404 |      15.129µs | 172.18.0.5 | GET | /api/error.key | Cannot GET /api/error.key
03:53:15 | 404 |      22.795µs | 172.18.0.5 | GET | /api/admin.tar.gz | Cannot GET /api/admin.tar.gz
03:53:15 | 404 |      15.677µs | 172.18.0.5 | GET | /api/admin.bak | Cannot GET /api/admin.bak
03:53:15 | 404 |      18.513µs | 172.18.0.5 | GET | /api/changelog.zip | Cannot GET /api/changelog.zip
03:53:17 | 404 |      25.385µs | 172.18.0.5 | GET | /api/env.swp | Cannot GET /api/env.swp
03:53:18 | 404 |      31.638µs | 172.18.0.5 | GET | /api/admin.py | Cannot GET /api/admin.py
03:53:18 | 404 |      15.787µs | 172.18.0.5 | GET | /api/src/mailer.ts | Cannot GET /api/src/mailer.ts
03:53:19 | 404 |      22.259µs | 172.18.0.5 | GET | /api/application.tar.gz | Cannot GET /api/application.tar.gz
03:53:19 | 404 |       30.23µs | 172.18.0.5 | GET | /api/index.crt | Cannot GET /api/index.crt
03:53:24 | 404 |      15.482µs | 172.18.0.5 | GET | /api/debug.inc | Cannot GET /api/debug.inc
03:53:28 | 404 |       23.76µs | 172.18.0.5 | GET | /api/backup.tar.gz | Cannot GET /api/backup.tar.gz
03:53:28 | 404 |      24.681µs | 172.18.0.5 | GET | /api/database.rb | Cannot GET /api/database.rb
03:53:31 | 404 |      17.859µs | 172.18.0.5 | GET | /api/credentials.cfg | Cannot GET /api/credentials.cfg
03:53:31 | 404 |       34.98µs | 172.18.0.5 | GET | /api/credentials.ini | Cannot GET /api/credentials.ini
03:53:32 | 404 |      26.606µs | 172.18.0.5 | GET | /api/error.xml | Cannot GET /api/error.xml
03:53:32 | 404 |      21.848µs | 172.18.0.5 | GET | /api/config.crt | Cannot GET /api/config.crt
03:53:34 | 404 |      15.883µs | 172.18.0.5 | GET | /api/api.zip | Cannot GET /api/api.zip
03:53:41 | 404 |      16.083µs | 172.18.0.5 | GET | /api/docker-compose.key | Cannot GET /api/docker-compose.key
03:53:42 | 404 |      16.281µs | 172.18.0.5 | GET | /api/env.py | Cannot GET /api/env.py
03:53:45 | 404 |      16.232µs | 172.18.0.5 | GET | /api/application.conf | Cannot GET /api/application.conf
03:53:46 | 404 |      16.477µs | 172.18.0.5 | GET | /api/docker-compose.inc | Cannot GET /api/docker-compose.inc
03:53:50 | 404 |      14.572µs | 172.18.0.5 | GET | /api/index.json | Cannot GET /api/index.json
03:53:51 | 404 |       31.15µs | 172.18.0.5 | GET | /api/index.conf | Cannot GET /api/index.conf
03:53:51 | 404 |      22.455µs | 172.18.0.5 | GET | /api/changelog.log | Cannot GET /api/changelog.log
03:53:51 | 404 |      16.092µs | 172.18.0.5 | GET | /api/changelog.ini | Cannot GET /api/changelog.ini
03:53:55 | 404 |     104.313µs | 172.18.0.5 | GET | /api/database.txt | Cannot GET /api/database.txt
03:53:58 | 404 |      18.139µs | 172.18.0.5 | GET | /api/changelog.inc | Cannot GET /api/changelog.inc
03:53:59 | 404 |      21.332µs | 172.18.0.5 | GET | /api/admin.map | Cannot GET /api/admin.map
03:53:59 | 404 |      15.296µs | 172.18.0.5 | GET | /api/db.sql | Cannot GET /api/db.sql
03:54:02 | 404 |      33.891µs | 172.18.0.5 | GET | /api/debug.crt | Cannot GET /api/debug.crt
03:54:04 | 404 |      16.605µs | 172.18.0.5 | GET | /api/application.ini | Cannot GET /api/application.ini
03:54:06 | 404 |      26.666µs | 172.18.0.5 | GET | /api/error.rb | Cannot GET /api/error.rb
03:54:07 | 404 |      14.921µs | 172.18.0.5 | GET | /api/env.yml | Cannot GET /api/env.yml
03:54:07 | 404 |      15.601µs | 172.18.0.5 | GET | /api/backup.xml | Cannot GET /api/backup.xml
03:54:08 | 404 |      26.531µs | 172.18.0.5 | GET | /api/admin.log | Cannot GET /api/admin.log
03:54:11 | 404 |       15.78µs | 172.18.0.5 | GET | /api/admin.crt | Cannot GET /api/admin.crt
03:54:12 | 404 |      41.244µs | 172.18.0.5 | GET | /api/credentials.tar.gz | Cannot GET /api/credentials.tar.gz
03:54:16 | 404 |      15.279µs | 172.18.0.5 | GET | /api/api.txt | Cannot GET /api/api.txt
03:54:17 | 404 |      15.231µs | 172.18.0.5 | GET | /api/db.crt | Cannot GET /api/db.crt
03:54:18 | 404 |      15.719µs | 172.18.0.5 | GET | /api/changelog.sql | Cannot GET /api/changelog.sql
03:54:19 | 404 |      15.091µs | 172.18.0.5 | GET | /api/env.cfg | Cannot GET /api/env.cfg
03:54:20 | 404 |      43.245µs | 172.18.0.5 | GET | /api/application.json | Cannot GET /api/application.json
03:54:21 | 404 |       30.57µs | 172.18.0.5 | GET | /api/changelog.md | Cannot GET /api/changelog.md
03:54:21 | 404 |      14.754µs | 172.18.0.5 | GET | /api/db.yml | Cannot GET /api/db.yml
03:54:22 | 404 |      14.737µs | 172.18.0.5 | GET | /api/api.ts | Cannot GET /api/api.ts
03:54:23 | 404 |      16.631µs | 172.18.0.5 | GET | /api/database.zip | Cannot GET /api/database.zip
03:54:24 | 404 |      17.514µs | 172.18.0.5 | GET | /api/changelog.cfg | Cannot GET /api/changelog.cfg
03:54:24 | 404 |      24.849µs | 172.18.0.5 | GET | /api/database.tar | Cannot GET /api/database.tar
03:54:28 | 404 |      17.689µs | 172.18.0.5 | GET | /api/debug.py | Cannot GET /api/debug.py
03:54:28 | 404 |      15.796µs | 172.18.0.5 | GET | /api/backup.sql | Cannot GET /api/backup.sql
03:54:28 | 404 |      17.051µs | 172.18.0.5 | GET | /api/database.log | Cannot GET /api/database.log
03:54:32 | 404 |      15.044µs | 172.18.0.5 | GET | /api/index.py | Cannot GET /api/index.py
03:54:35 | 404 |      17.524µs | 172.18.0.5 | GET | /api/debug.yaml | Cannot GET /api/debug.yaml
03:54:35 | 404 |      16.266µs | 172.18.0.5 | GET | /api/credentials.sql | Cannot GET /api/credentials.sql
03:54:37 | 404 |      15.368µs | 172.18.0.5 | GET | /api/composer.inc | Cannot GET /api/composer.inc
03:54:38 | 404 |      26.692µs | 172.18.0.5 | GET | /api/application.md | Cannot GET /api/application.md
03:54:40 | 404 |      14.713µs | 172.18.0.5 | GET | /api/credentials.map | Cannot GET /api/credentials.map
03:54:41 | 404 |      13.745µs | 172.18.0.5 | GET | /api/cmd.gz | Cannot GET /api/cmd.gz
03:54:42 | 404 |      26.243µs | 172.18.0.5 | GET | /api/composer.cfg | Cannot GET /api/composer.cfg
03:54:42 | 404 |      15.529µs | 172.18.0.5 | GET | /api/credentials.gz | Cannot GET /api/credentials.gz
03:54:42 | 404 |          15µs | 172.18.0.5 | GET | /api/error.zip | Cannot GET /api/error.zip
03:54:47 | 404 |      14.578µs | 172.18.0.5 | GET | /api/admin.rb | Cannot GET /api/admin.rb
03:54:47 | 404 |      15.496µs | 172.18.0.5 | GET | /api/cmd.cfg | Cannot GET /api/cmd.cfg
03:54:49 | 404 |      24.475µs | 172.18.0.5 | GET | /api/error.bak | Cannot GET /api/error.bak
03:54:49 | 404 |      15.501µs | 172.18.0.5 | GET | /api/debug.ini | Cannot GET /api/debug.ini
03:54:49 | 404 |      58.352µs | 172.18.0.5 | GET | /api/error.sql | Cannot GET /api/error.sql
03:54:55 | 404 |      24.513µs | 172.18.0.5 | GET | /api/credentials.log | Cannot GET /api/credentials.log
03:54:59 | 404 |      24.506µs | 172.18.0.5 | GET | /api/docker-compose.tar | Cannot GET /api/docker-compose.tar
03:55:03 | 404 |      16.611µs | 172.18.0.5 | GET | /api/composer.txt | Cannot GET /api/composer.txt
03:55:04 | 404 |      25.112µs | 172.18.0.5 | GET | /api/debug.tar.gz | Cannot GET /api/debug.tar.gz
03:55:04 | 404 |      21.432µs | 172.18.0.5 | GET | /api/backup.cfg | Cannot GET /api/backup.cfg
03:55:06 | 404 |      15.533µs | 172.18.0.5 | GET | /api/changelog.tar | Cannot GET /api/changelog.tar
03:55:06 | 404 |      16.196µs | 172.18.0.5 | GET | /api/composer.key | Cannot GET /api/composer.key
03:55:07 | 404 |      16.329µs | 172.18.0.5 | GET | /api/debug.save | Cannot GET /api/debug.save
03:55:08 | 404 |      23.238µs | 172.18.0.5 | GET | /api/db.save | Cannot GET /api/db.save
03:55:10 | 404 |      33.132µs | 172.18.0.5 | GET | /api/admin.zip | Cannot GET /api/admin.zip
03:55:14 | 404 |      24.463µs | 172.18.0.5 | GET | /api/composer.sql | Cannot GET /api/composer.sql
03:55:17 | 404 |      15.155µs | 172.18.0.5 | GET | /api/config.sql | Cannot GET /api/config.sql
03:55:19 | 404 |      17.631µs | 172.18.0.5 | GET | /api/backup.map | Cannot GET /api/backup.map
03:55:21 | 404 |      19.426µs | 172.18.0.5 | GET | /api/index.txt | Cannot GET /api/index.txt
03:55:21 | 404 |       27.13µs | 172.18.0.5 | GET | /api/login | Cannot GET /api/login
03:55:22 | 404 |      27.764µs | 172.18.0.5 | GET | /api/changelog.json | Cannot GET /api/changelog.json
03:55:22 | 404 |      14.336µs | 172.18.0.5 | GET | /api/api.md | Cannot GET /api/api.md
03:55:23 | 404 |      17.976µs | 172.18.0.5 | GET | /api/docker-compose.sql | Cannot GET /api/docker-compose.sql
03:55:24 | 404 |      24.326µs | 172.18.0.5 | GET | /api/cmd.old | Cannot GET /api/cmd.old
03:55:28 | 404 |      21.774µs | 172.18.0.5 | GET | /api/credentials.rb | Cannot GET /api/credentials.rb
03:55:28 | 404 |      16.668µs | 172.18.0.5 | GET | /api/index.inc | Cannot GET /api/index.inc
03:55:29 | 404 |      21.845µs | 172.18.0.5 | GET | /api/cmd.yaml | Cannot GET /api/cmd.yaml
03:55:32 | 404 |      15.195µs | 172.18.0.5 | GET | /api/docker-compose.yaml | Cannot GET /api/docker-compose.yaml
03:55:32 | 404 |      13.909µs | 172.18.0.5 | GET | /api/env.xml | Cannot GET /api/env.xml
03:55:35 | 404 |      14.666µs | 172.18.0.5 | GET | /api/database.map | Cannot GET /api/database.map
03:55:36 | 404 |      15.821µs | 172.18.0.5 | GET | /api/credentials.save | Cannot GET /api/credentials.save
03:55:39 | 404 |       22.31µs | 172.18.0.5 | GET | /api/config.key | Cannot GET /api/config.key
03:55:40 | 404 |      19.193µs | 172.18.0.5 | GET | /api/backup.ts | Cannot GET /api/backup.ts
03:55:44 | 404 |      16.946µs | 172.18.0.5 | GET | /api/credentials.swp | Cannot GET /api/credentials.swp
03:55:45 | 404 |      15.059µs | 172.18.0.5 | GET | /api/error.swp | Cannot GET /api/error.swp
03:55:55 | 404 |      16.633µs | 172.18.0.5 | GET | /api/changelog.map | Cannot GET /api/changelog.map
03:55:59 | 404 |       16.77µs | 172.18.0.5 | GET | /api/docker-compose.txt | Cannot GET /api/docker-compose.txt
03:56:01 | 404 |      15.024µs | 172.18.0.5 | GET | /api/config.txt | Cannot GET /api/config.txt
03:56:03 | 404 |      33.474µs | 172.18.0.5 | GET | /api/cmd.pem | Cannot GET /api/cmd.pem
03:56:07 | 404 |      26.213µs | 172.18.0.5 | GET | /api/env.crt | Cannot GET /api/env.crt
03:56:08 | 404 |      23.765µs | 172.18.0.5 | GET | /api/credentials.zip | Cannot GET /api/credentials.zip
03:56:09 | 404 |      22.802µs | 172.18.0.5 | GET | /api/index.zip | Cannot GET /api/index.zip
03:56:09 | 404 |      23.206µs | 172.18.0.5 | GET | /api/me | Cannot GET /api/me
03:56:09 | 404 |      15.529µs | 172.18.0.5 | GET | /api/composer.swp | Cannot GET /api/composer.swp
03:56:10 | 404 |      26.695µs | 172.18.0.5 | GET | /api/changelog.tar.gz | Cannot GET /api/changelog.tar.gz
03:56:10 | 404 |      15.065µs | 172.18.0.5 | GET | /api/database.sql | Cannot GET /api/database.sql
03:56:11 | 404 |      29.674µs | 172.18.0.5 | GET | /api/index.save | Cannot GET /api/index.save
03:56:13 | 404 |      22.199µs | 172.18.0.5 | GET | /api/error.log | Cannot GET /api/error.log
03:56:15 | 404 |      22.363µs | 172.18.0.5 | GET | /api/db.map | Cannot GET /api/db.map
